X,Y,OBJECTID,SCHOOL_NAME,SCHOOL_TYPE,TYPE_DESC,GRADES,ADDRESS,CITY,ZIP,WEB_ADDRESS,PHONE,REGION,SCH_YR,GlobalID,CreationDate,Creator,EditDate,Editor
-77.2554551633396,38.7658720302068,"4772",ORANGE HUNT,ES,Elementary School,K-6,6820 SYDENSTRICKER RD,SPRINGFIELD,"22152",https://orangehuntes.fcps.edu/,"7039136800","4",2023_24,a72eb4b7-ca8b-452a-b629-83ecc1f3ec4f,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.2844195754903,38.7680679771144,"4773",CHERRY RUN,ES,Elementary School,K-6,9732 IRONMASTER DR,BURKE,"22015",https://cherryrunes.fcps.edu/,"7039232800","4",2023_24,3c4af8d7-288b-4ee8-9b8a-f81ca179dd6d,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.0716923842511,38.7504813943802,"4774",HOLLIN MEADOWS,ES,Elementary School,K-6,2310 NORDOK PL,ALEXANDRIA,"22306",https://hollinmeadowses.fcps.edu/,"7037188300","3",2023_24,2fecffc3-8788-4884-bea9-1163958173d5,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.0896351932218,38.7589869969539,"4775",HYBLA VALLEY,ES,Elementary School,K-6,3415 LOCKHEED BLVD,ALEXANDRIA,"22306",https://hyblavalleyes.fcps.edu/,"7037187000","3",2023_24,00cd1529-e303-4805-976e-cb13560aec61,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.1573343214641,38.7610805923798,"4776",LANE,ES,Elementary School,K-6,7137 BEULAH ST,ALEXANDRIA,"22315",https://lanees.fcps.edu/,"7039247700","6",2023_24,222cd6f3-fe90-4852-b47f-c3c82df93429,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.243665928003,38.7620940366246,"4777",HUNT VALLEY,ES,Elementary School,K-6,7107 SYDENSTRICKER RD,SPRINGFIELD,"22152",https://huntvalleyes.fcps.edu/,"7039138800","4",2023_24,22c13c75-449a-4880-ac72-7862bf513877,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.2724819492676,38.7551638836514,"4778",SANGSTER,ES,Elementary School,K-6,7420 RESERVATION DR,SPRINGFIELD,"22153",https://sangsteres.fcps.edu/,"7036448200","4",2023_24,fa3ff741-d5e9-4ff4-adfb-5c78a2b4cde4,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.2958537922949,38.8140378605603,"4779",LAUREL RIDGE,ES,Elementary School,K-6,10110 COMMONWEALTH BLVD,FAIRFAX,"22032",https://laurelridgees.fcps.edu/,"7034263700","4",2023_24,f8f9f29c-ee88-4026-b671-df5fee33ea30,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.3098417196667,38.8188424476963,"4780",OAK VIEW,ES,Elementary School,K-6,5004 SIDEBURN RD,FAIRFAX,"22032",https://oakviewes.fcps.edu/,"7037647100","4",2023_24,5fe80aed-e989-436a-9e09-744039d689d6,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.0913673282394,38.8001846129136,"4781",CAMERON,ES,Elementary School,K-6,3434 CAMPBELL DR,ALEXANDRIA,"22303",https://camerones.fcps.edu/,"7033292100","3",2023_24,6db63cf0-e56c-47a7-81c0-9e5565e677d4,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.1111908404522,38.7948868521658,"4782",CLERMONT,ES,Elementary School,K-6,5720 CLERMONT DR,ALEXANDRIA,"22310",https://clermontes.fcps.edu/,"7039212400","3",2023_24,4734c096-1b4e-43d7-8f08-d8132a09eb84,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.185839774956,38.7921089796557,"4783",LYNBROOK,ES,Elementary School,K-6,5801 BACKLICK RD,SPRINGFIELD,"22150",https://lynbrookes.fcps.edu/,"7038662940","6",2023_24,8535881e-c782-4213-87df-69fe1c0fea7b,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.2071622165314,38.801567213758,"4784",NORTH SPRINGFIELD,ES,Elementary School,K-5,7602 HEMING CT,SPRINGFIELD,"22151",https://northspringfieldes.fcps.edu/,"7036585500","6",2023_24,d39e038c-b36a-4345-85b2-d062084af141,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.2250898916782,38.8482799204194,"4785",CAMELOT,ES,Elementary School,K-6,8100 GUINEVERE DR,ANNANDALE,"22003",https://camelotes.fcps.edu/,"7036457000","2",2023_24,7f35ce0d-b0a9-4c1e-a5f9-6d34fa8ccc30,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.2137583202427,38.8519357614738,"4786",WOODBURN,ES,Elementary School,K-6,3401 HEMLOCK DR,FALLS CHURCH,"22042",https://woodburnes.fcps.edu/,"7036418200","2",2023_24,6df7e35c-ad3e-4b1b-95b5-a469b1b6e493,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.2958347403414,38.8521327277344,"4787",DANIELS RUN,ES,Elementary School,K-6,3705 OLD LEE HWY,FAIRFAX,"22030",https://danielsrunes.fcps.edu/,"7032798400","5",2023_24,8853c3b2-1f2b-4d17-a7db-fdbaf7337ae8,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.3628729153986,38.8514018649021,"4788",EAGLE VIEW,ES,Elementary School,K-6,4500 DIXIE HILL RD,FAIRFAX,"22030",https://eagleviewes.fcps.edu/,"7033223100","5",2023_24,3ec27978-5196-4da0-93df-de7c2c663094,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.4710933906234,38.8558023306016,"4789",DEER PARK,ES,Elementary School,K-6,15109 CARLBERN DR,CENTREVILLE,"20120",https://deerparkes.fcps.edu/,"7038025000","5",2023_24,c8624aa4-0b1c-4693-ad91-2a512b59a713,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.4857308918231,38.8520985147743,"4790",VIRGINIA RUN,ES,Elementary School,K-6,15450 MARTINS HUNDRED DR,CENTREVILLE,"20120",https://virginiarunes.fcps.edu/,"7039888900","5",2023_24,62c27f6b-fbe9-4aaa-92a2-6b08e3195f97,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.1531240613751,38.8339254004581,"4791",PARKLAWN,ES,Elementary School,K-5,4116 BRADDOCK RD,ALEXANDRIA,"22312",https://parklawnes.fcps.edu/,"7039146900","2",2023_24,c93c70d8-65d0-40f9-8403-90d869a77684,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.168884305536,38.8397556619603,"4792",BELVEDERE,ES,Elementary School,K-5,6540 COLUMBIA PIKE,FALLS CHURCH,"22041",https://belvederees.fcps.edu/,"7039166800","2",2023_24,db1673ca-3953-4beb-9962-08fcf058b0f9,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.246651984474,38.8360558143389,"4793",WAKEFIELD FOREST,ES,Elementary School,K-6,4011 IVA LN,FAIRFAX,"22032",https://wakefieldforestes.fcps.edu/,"7035032300","5",2023_24,7474c3f8-985b-456c-9bd8-bf5595843d1f,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.1640832439061,38.783975224381,"4794",SPRINGFIELDTATES,ES,Elementary School,K-6,6200 CHARLES C GOFF DR,SPRINGFIELD,"22150",https://springfieldestateses.fcps.edu/,"7039212300","6",2023_24,6619cddc-c0ab-4ff5-a4ed-520661e03213,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.1949220290874,38.7873942565306,"4795",CRESTWOOD,ES,Elementary School,K-6,6010 HANOVER AVE,SPRINGFIELD,"22150",https://crestwoodes.fcps.edu/,"7039235400","6",2023_24,84e68257-d7f9-4b4a-8056-d382a0ac0579,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.2215078385794,38.7811960439509,"4796",KEENE MILL,ES,Elementary School,K-6,6310 BARDU AVE,SPRINGFIELD,"22152",https://keenemilles.fcps.edu/,"7036444700","4",2023_24,74ede002-4141-445b-ba02-1c81bb14fd0e,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.1453726021775,38.8521005146992,"4797",BAILEY'S,ES,Elementary School,K-2,6111 KNOLLWOOD DR,FALLS CHURCH,"22041",https://baileyses.fcps.edu/,"7035756800","2",2023_24,0e95dc27-5b63-46a1-a3b9-b700a02f34d8,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.1285384779642,38.8557976106783,"4798",GLEN FOREST,ES,Elementary School,K-5,5829 GLEN FOREST DR,FALLS CHURCH,"22041",https://glenforestes.fcps.edu/,"7035788000","2",2023_24,3c2b76b9-d254-4d60-940c-a5c4e28eb9e9,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.4564065517199,38.839836915392,"4799",LONDON TOWNE,ES,Elementary School,K-6,6100 STONE RD,CENTREVILLE,"20120",https://londontownees.fcps.edu/,"7032275400","5",2023_24,f232880f-0d1f-4d7a-bf2a-0157a3930613,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.2497989127695,38.8207208730666,"4800",CANTERBURY WOODS,ES,Elementary School,K-6,4910 WILLET DR,ANNANDALE,"22003",https://canterburywoodses.fcps.edu/,"7037645600","5",2023_24,10e50ee2-403e-4640-bc7c-162b30129863,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.1963934409234,38.8425538205774,"4801",MASON CREST,ES,Elementary School,K-5,3705 CREST DR,ANNANDALE,"22003",https://masoncrestes.fcps.edu/,"5712262600","2",2023_24,ed1e568b-a146-4387-bf95-a25212ce4768,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.0559968093543,38.7247797216038,"4802",WAYNEWOOD,ES,Elementary School,K-6,1205 WAYNEWOOD BLVD,ALEXANDRIA,"22308",https://waynewoodes.fcps.edu/,"7037047100","3",2023_24,22268859-d2c3-4c35-87c6-aaf2763a5669,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.0687708263377,38.7281192368692,"4803",STRATFORD LANDING,ES,Elementary School,K-6,8484 RIVERSIDE RD,ALEXANDRIA,"22308",https://stratfordlandinges.fcps.edu/,"7036193600","3",2023_24,b796f83a-b695-4ca5-b9e3-c9f0ee42529d,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.1178669899195,38.7265305614674,"4804",WOODLAWN,ES,Elementary School,K-6,8505 HIGHLAND LN,ALEXANDRIA,"22309",https://woodlawnes.fcps.edu/,"7036194800","3",2023_24,dea3edd5-03ad-4a32-96dd-ab15fcad412f,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.2047619270355,38.919182543307,"4805",WESTGATE,ES,Elementary School,K-6,7500 MAGARITY RD,FALLS CHURCH,"22043",https://westgatees.fcps.edu/,"7036105700","5",2023_24,cddb57ae-25d0-4378-b8ee-134e38b79ae7,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.1681702326329,38.7455476875307,"4806",ISLAND CREEK,ES,Elementary School,K-6,7855 MORNING VIEW LN,ALEXANDRIA,"22315",https://islandcreekes.fcps.edu/,"5716426300","6",2023_24,afc51cff-83b8-4ba2-86d8-9d7eda476819,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.2137328819796,38.7357628155791,"4807",SARATOGA,ES,Elementary School,K-6,8111 NORTHUMBERLAND RD,SPRINGFIELD,"22153",https://saratogaes.fcps.edu/,"7034402600","6",2023_24,05ad3fb7-1810-4e2e-ae42-3599c337e26d,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.2690688380328,38.7289592814202,"4808",SILVERBROOK,ES,Elementary School,K-6,9350 CROSSPOINTE DR,FAIRFAX STATION,"22039",https://silverbrookes.fcps.edu/,"7036905100","4",2023_24,fc446a33-615c-4fa8-b4ce-ab02bda55e85,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.0664435303604,38.7189731746819,"4809",FORT HUNT,ES,Elementary School,K-6,8832 LINTON LN,ALEXANDRIA,"22308",https://forthuntes.fcps.edu/,"7036192600","3",2023_24,c2d29e25-471e-4ff4-83f8-1c0d3e4ef9df,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.0964455641357,38.720289817556,"4810",WOODLEY HILLS,ES,Elementary School,K-6,8718 OLD MT VERNON RD,ALEXANDRIA,"22309",https://woodleyhillses.fcps.edu/,"7037992000","3",2023_24,ef559288-7ba7-400d-9555-314267473b95,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.1045266736449,38.7099830081405,"4811",WASHINGTON MILL,ES,Elementary School,K-6,9100 CHERRYTREE DR,ALEXANDRIA,"22309",https://washingtonmilles.fcps.edu/,"7036192500","3",2023_24,44f60888-e3bc-4a49-b497-f8d201a75b58,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.1420881331366,38.7222009766177,"4812",FORT BELVOIR UPPER,ES,Elementary School,3-6,5970 MEERES RD,FORT BELVOIR,"22060",https://fortbelvoires.fcps.edu/,"7037812700","3",2023_24,cc9cbb8f-1b8b-4b15-827c-e9dd6f23b542,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.2332160164893,38.7174874245292,"4813",LAUREL HILL,ES,Elementary School,K-6,8390 LAUREL CREST DR,LORTON,"22079",https://laurelhilles.fcps.edu/,"7035515300","4",2023_24,17a38fc7-f8b0-42d7-a344-d1aea2c334e3,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.2598572349436,38.7179280740007,"4814",HALLEY,ES,Elementary School,K-6,8850 CROSS CHASE CIR,FAIRFAX STATION,"22039",https://halleyes.fcps.edu/,"7035515700","4",2023_24,b913a375-66de-400d-93ce-5ad4e4911265,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.1893588232925,38.9464447860178,"4815",CHURCHILL ROAD,ES,Elementary School,K-6,7100 CHURCHILL RD,MCLEAN,"22101",https://churchillroades.fcps.edu/,"7032888400","1",2023_24,2d5ad954-0e26-4c24-9420-5cb55e3dcfd0,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.3622328613742,38.9149495976448,"4816",CROSSFIELD,ES,Elementary School,K-6,2791 FOX MILL RD,HERNDON,"20171",https://crossfieldes.fcps.edu/,"7032951100","1",2023_24,1e5a72ff-11c1-4fb8-b1b9-4b6c471a1e2a,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.2703349768292,38.7831240416474,"4817",WHITE OAKS,ES,Elementary School,K-6,6130 SHIPLETT BLVD,BURKE,"22015",https://whiteoakses.fcps.edu/,"7039231400","4",2023_24,2db2d82d-10d3-4d91-b884-77beec100dc7,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.223264610042,38.8031628599135,"4818",RAVENSWORTH,ES,Elementary School,K-6,5411 NUTTING DR,SPRINGFIELD,"22151",https://ravensworthes.fcps.edu/,"7034263600","4",2023_24,b8224982-dec0-4a0a-9e26-59f84083fdb2,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.2403320674439,38.7920910485638,"4819",CARDINAL FOREST,ES,Elementary School,K-6,8600 FORRESTER BLVD,SPRINGFIELD,"22152",https://cardinalforestes.fcps.edu/,"7039235200","4",2023_24,ab58aeb6-b61b-4e84-84fa-a968a51cb4fa,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.2416624536976,38.8048497044806,"4820",KINGS PARK,ES,Elementary School,K-3,5400 HARROW WAY,SPRINGFIELD,"22151",https://kingsparkes.fcps.edu/,"7034267000","4",2023_24,0b52d43f-c358-415b-ba4a-8b82fa50efd0,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.2346185980149,38.8038602056737,"4821",KINGS GLEN,ES,Elementary School,4-6,5401 DANBURY FOREST DR,SPRINGFIELD,"22151",https://kingsglenes.fcps.edu/,"7032394000","4",2023_24,1c276bf8-3cca-4dd5-ab9b-184e7536cb92,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.218545541279,38.7065678997496,"4822",LORTON STATION,ES,Elementary School,K-6,9298 LEWIS CHAPEL RD,LORTON,"22079",https://lortonstationes.fcps.edu/,"5716426000","6",2023_24,d662892d-c62f-411f-afe7-8fd54fdca756,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.2096764081722,38.684899265326,"4823",GUNSTON,ES,Elementary School,K-6,10100 GUNSTON RD,LORTON,"22079",https://gunstones.fcps.edu/,"7035413600","4",2023_24,036be709-09a0-4056-80bb-da2773988109,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.0948174027224,38.7297748920444,"4824",RIVERSIDE,ES,Elementary School,K-6,8410 OLD MT VERNON RD,ALEXANDRIA,"22309",https://riversidees.fcps.edu/,"7037996000","3",2023_24,b9ecbb17-61fb-4fa3-a18e-2745b6e1aead,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.1573410769765,38.8021496914922,"4825",BREN MAR PARK,ES,Elementary School,K-5,6344 BERYL RD,ALEXANDRIA,"22312",https://brenmarparkes.fcps.edu/,"7039147200","3",2023_24,13aaa6e7-25f6-48ec-8968-083a5fc90594,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.3465226199735,38.9654523414113,"4826",LAKE ANNE,ES,Elementary School,K-6,11510 NORTH SHORE DR,RESTON,"20190",https://lakeannees.fcps.edu/,"7033263500","1",2023_24,43dc407d-01ac-4844-992d-109ad3ee28eb,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.0999808605529,38.7423673339745,"4827",MOUNT VERNON WOODS,ES,Elementary School,K-6,4015 FIELDING ST,ALEXANDRIA,"22309",https://mountvernonwoodses.fcps.edu/,"7036192800","3",2023_24,53266ca6-61f6-407e-9fae-cdde2bd3d6cd,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.1406873762978,38.7491525263581,"4828",HAYFIELD,ES,Elementary School,K-6,7633 TELEGRAPH RD,ALEXANDRIA,"22315",https://hayfieldes.fcps.edu/,"7039247400","6",2023_24,f85f1414-07ad-45d9-ac46-91ad2a58a629,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.2403581846426,38.7391823236058,"4829",NEWINGTON FOREST,ES,Elementary School,K-6,8001 NEWINGTON FOREST AVE,SPRINGFIELD,"22153",https://newingtonforestes.fcps.edu/,"7039232600","4",2023_24,3169ec5a-b2a8-4343-8070-7edf1c9b60db,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.1238762571484,38.7903055508656,"4830",BUSH HILL,ES,Elementary School,K-6,5927 WESTCHESTER ST,ALEXANDRIA,"22310",https://bushhilles.fcps.edu/,"7039245600","3",2023_24,db281939-3cab-47ff-92ee-29d2191c2d1e,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.1451404862992,38.7811176701791,"4831",FRANCONIA,ES,Elementary School,K-6,6301 BEULAH ST,ALEXANDRIA,"22310",https://franconiaes.fcps.edu/,"7038222200","3",2023_24,5620aa12-62ff-4f52-b0e9-0319bbbfae3f,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.1736262039801,38.9038741172798,"4832",HAYCOCK,ES,Elementary School,K-6,6616 HAYCOCK RD,FALLS CHURCH,"22043",https://haycockes.fcps.edu/,"7035314000","2",2023_24,a8039846-a170-48c0-b3c0-306bd4dc5bb4,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.2597273269748,38.8477087058811,"4833",MANTUA,ES,Elementary School,K-6,9107 HORNER CT,FAIRFAX,"22031",https://mantuaes.fcps.edu/,"7036456300","5",2023_24,2890b539-e2be-4d91-a833-3ca88bd9b25d,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.1537412781019,38.8681358084355,"4834",BAILEY'S UPPER,ES,Elementary School,3-5,6245 LEESBURG PIKE,FALLS CHURCH,"22044",https://baileyses.fcps.edu/,"7035032700","2",2023_24,8886cdfd-c251-4edf-8105-ecc3205c4642,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.1437498143121,38.7214188632605,"4835",FORT BELVOIR PRIMARY,ES,Elementary School,K-2,5980 MEERES RD,FORT BELVOIR,"22060",https://fortbelvoires.fcps.edu/,"7037812700","3",2023_24,ed91498a-cdfd-4f34-adcd-fa5b01c0443a,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
-77.4032328559671,38.9475142369033,"4836",MCNAIR UPPER,ES,Elementary School,3-6,2410 FOX MILL RD,HERNDON,"20171",https://mcnaires.fcps.edu/,"7037934800","5",2023_24,50004552-e736-4ed1-a5ee-25d58714d871,2023/10/15 05:02:31.391+00,FairfaxCounty,2023/10/15 05:02:31.391+00,FairfaxCounty
